Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Alt Text,SEO Title,SEO Description,Cost per item
mapepe-compact-comb-for-bang,MAPEPE Compact Comb for Bang,"<p><strong>The Skin Boutique Curates: MAPEPE Compact Comb for Bang</strong></p>
<p>Effortlessly refresh your bangs anytime, anywhere with this compact comb designed for on-the-go styling. Gently separate strands weighed down by sebum and sweat, or create soft waves with light backcombing at the roots. The antistatic resin formula minimizes frizz and flyaways for a polished finish.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",MAPEPE,Hair Tools,"kbeauty, MAPEPE, Hair Tools",TRUE,KY-10023,247.98,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/MapepeCompactCombforBang.png?v=1774979296,MAPEPE - MAPEPE Compact Comb for Bang,MAPEPE Compact Comb for Bang | The Skin Boutique,"The Skin Boutique Curates: MAPEPE Compact Comb for Bang Effortlessly refresh your bangs anytime, anywhere with this compact comb designed for on-the-go styling. Gently separate strands weighed down by sebum and sweat, or create soft waves with light backcombing at the roots. The antistatic resin formula minimizes frizz",128.70
mapepe-detangling-brush-mini-wet-and-dry-hair,MAPEPE Detangling Brush Mini (Wet and Dry Hair),"<p><strong>The Skin Boutique Curates: MAPEPE Detangling Brush Mini (Wet and Dry Hair)</strong></p>
<p>Experience the best of K-Beauty with MAPEPE Detangling Brush Mini (Wet and Dry Hair) by MAPEPE — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",MAPEPE,Hair Tools,"kbeauty, MAPEPE, Hair Tools",TRUE,KY-10024-0,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Mapepe_Detangling_Brush_Mini.png?v=1774455011,MAPEPE - MAPEPE Detangling Brush Mini (Wet and Dry Hair),MAPEPE Detangling Brush Mini (Wet and Dry Hair) | The Skin Boutique,The Skin Boutique Curates: MAPEPE Detangling Brush Mini (Wet and Dry Hair) Experience the best of K-Beauty with MAPEPE Detangling Brush Mini (Wet and Dry Hair) by MAPEPE — a premium formula crafted to transform your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your trusted de,278.85
mapepe-detangling-brush-mini-wet-and-dry-hair,,,,,,,KY-10024-1,537.29,,TRUE,TRUE,100,deny,,,,,
mapepe-detangling-brush-mini-wet-and-dry-hair,,,,,,,KY-10024-2,537.29,,TRUE,TRUE,100,deny,,,,,
mapepe-detangling-brush-mini-wet-and-dry-hair,,,,,,,KY-10024-3,537.29,,TRUE,TRUE,100,deny,,,,,
mapepe-detangling-brush-wet-and-dry-hair,MAPEPE Detangling Brush (Wet and Dry Hair),"<p><strong>The Skin Boutique Curates: MAPEPE Detangling Brush (Wet and Dry Hair)</strong></p>
<p>Experience the best of K-Beauty with MAPEPE Detangling Brush (Wet and Dry Hair) by MAPEPE — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",MAPEPE,Hair Tools,"kbeauty, MAPEPE, Hair Tools",TRUE,KY-10025,619.95,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Mapepe_Detangling_Brush.png?v=1775520361,MAPEPE - MAPEPE Detangling Brush (Wet and Dry Hair),MAPEPE Detangling Brush (Wet and Dry Hair) | The Skin Boutique,The Skin Boutique Curates: MAPEPE Detangling Brush (Wet and Dry Hair) Experience the best of K-Beauty with MAPEPE Detangling Brush (Wet and Dry Hair) by MAPEPE — a premium formula crafted to transform your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your trusted destination ,321.75
mapepe-cushion-comb-l,MAPEPE Cushion Comb L,"<p><strong>The Skin Boutique Curates: MAPEPE Cushion Comb L</strong></p>
<p>Experience the best of K-Beauty with MAPEPE Cushion Comb L by MAPEPE — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",MAPEPE,Hair Tools,"kbeauty, MAPEPE, Hair Tools",TRUE,KY-10026,247.98,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Mapepe_Cushion_Comb.png?v=1774378024,MAPEPE - MAPEPE Cushion Comb L,MAPEPE Cushion Comb L | The Skin Boutique,The Skin Boutique Curates: MAPEPE Cushion Comb L Experience the best of K-Beauty with MAPEPE Cushion Comb L by MAPEPE — a premium formula crafted to transform your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,128.70
judydoll-precise-drawing-eyeliner-pen,JUDYDOLL Precise Drawing Eyeliner Pen,"<p><strong>The Skin Boutique Curates: JUDYDOLL Precise Drawing Eyeliner Pen</strong></p>
<p>JUDYDOLL Precise Drawing Eyeliner Pen is a sleek and easy-to-use eyeliner designed for smooth, long-lasting application. The fine-tip formula glides effortlessly, allowing you to create sharp lines or soft, natural looks with ease. The different shade delivers a subtle yet noticeable definition that enhances your eyes without looking harsh, making it perfect for everyday wear or soft glam styles. Smudge-resistant and buildable, these liners ensures all-day wear with a polished, refined finish.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JUDYDOLL,Liquid Eyeliner,"kbeauty, JUDYDOLL, Liquid Eyeliner",TRUE,KY-10027-0,454.63,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/6976436771439-2.png?v=1772832482,JUDYDOLL - JUDYDOLL Precise Drawing Eyeliner Pen,JUDYDOLL Precise Drawing Eyeliner Pen | The Skin Boutique,"The Skin Boutique Curates: JUDYDOLL Precise Drawing Eyeliner Pen JUDYDOLL Precise Drawing Eyeliner Pen is a sleek and easy-to-use eyeliner designed for smooth, long-lasting application. The fine-tip formula glides effortlessly, allowing you to create sharp lines or soft, natural looks with ease. The different shade del",235.95
judydoll-precise-drawing-eyeliner-pen,,,,,,,KY-10027-1,454.63,,TRUE,TRUE,100,deny,,,,,
mediheal-vitamin-c-essential-mask-clear-toning-10-pcs,MEDIHEAL Vitamin C Essential Mask - Clear Toning (10 PCs),"<p><strong>The Skin Boutique Curates: MEDIHEAL Vitamin C Essential Mask - Clear Toning (10 PCs)</strong></p>
<p>Revive dull, uneven skin with this brightening mask featuring 99% pure Vitamin C in hyaluronic liposomes for enhanced absorption and deep hydration. The soft vegan PT Cell sheet delivers triple-action clarity—hydration, blemish care, and toning—while VITA ACTIVE 10X energizes tired complexions. Lightweight, non-sticky, and suitable for all skin types.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Mediheal,Sheet Masks,"kbeauty, Mediheal, Sheet Masks",TRUE,KY-10028,702.61,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Mediheal_Vitamin_C.png?v=1774016084,Mediheal - MEDIHEAL Vitamin C Essential Mask - Clear Toning (10 PCs),MEDIHEAL Vitamin C Essential Mask - Clear Toning (10 PCs) | The Skin Boutique,"The Skin Boutique Curates: MEDIHEAL Vitamin C Essential Mask - Clear Toning (10 PCs) Revive dull, uneven skin with this brightening mask featuring 99% pure Vitamin C in hyaluronic liposomes for enhanced absorption and deep hydration. The soft vegan PT Cell sheet delivers triple-action clarity—hydration, blemish care, a",364.65
mediheal-collagen-essential-mask-core-firming-10-pcs,MEDIHEAL Collagen Essential Mask - Core Firming (10 PCs),"<p><strong>The Skin Boutique Curates: MEDIHEAL Collagen Essential Mask - Core Firming (10 PCs)</strong></p>
<p>MEDIHEAL's Core Firming Collagen Mask delivers concentrated lifting and hydration in one sheet. Powered by three collagen actives and a moisture-locking complex, it targets slack skin, smooths fine lines, and restores elasticity for a firmer, more contoured appearance. The soft, breathable sheet fits snugly to maximize absorption while leaving skin plump, supple, and makeup-ready.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Mediheal,Sheet Masks,"kbeauty, Mediheal, Sheet Masks",TRUE,KY-10029,702.61,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Mediheal_Collagen.png?v=1774016126,Mediheal - MEDIHEAL Collagen Essential Mask - Core Firming (10 PCs),MEDIHEAL Collagen Essential Mask - Core Firming (10 PCs) | The Skin Boutique,"The Skin Boutique Curates: MEDIHEAL Collagen Essential Mask - Core Firming (10 PCs) MEDIHEAL's Core Firming Collagen Mask delivers concentrated lifting and hydration in one sheet. Powered by three collagen actives and a moisture-locking complex, it targets slack skin, smooths fine lines, and restores elasticity for a f",364.65
mediheal-ceramide-essential-mask-moisture-barrier-10-pcs,MEDIHEAL Ceramide Essential Mask - Moisture Barrier (10 PCs),"<p><strong>The Skin Boutique Curates: MEDIHEAL Ceramide Essential Mask - Moisture Barrier (10 PCs)</strong></p>
<p>MEDIHEAL Ceramide Essential Mask harnesses 90% high-purity ceramides—four types (NP, AP, NS, EOP)—to deeply hydrate and reinforce your skin barrier. Micro-liposome technology delivers 24-hour moisture while a weightless milk essence with panthenol and ectoine leaves skin smooth and refreshed. The bamboo-derived vegan PT Cell sheet adheres perfectly to facial contours for optimal absorption. Clinically tested and dermatologist-approved with Germany's Dermatest ""EXCELLENT"" rating, this gentle, additive-free formula is ideal for sensitive skin seeking barrier support and lasting hydration.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Mediheal,Sheet Masks,"kbeauty, Mediheal, Sheet Masks",TRUE,KY-10030,702.61,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/mediheal-ceramide-essential-mask-moisture-10pcsmedihealkiokii-and-679266.png?v=1773943706,Mediheal - MEDIHEAL Ceramide Essential Mask - Moisture Barrier (10 PCs),MEDIHEAL Ceramide Essential Mask - Moisture Barrier (10 PCs) | The Skin Boutique,"The Skin Boutique Curates: MEDIHEAL Ceramide Essential Mask - Moisture Barrier (10 PCs) MEDIHEAL Ceramide Essential Mask harnesses 90% high-purity ceramides—four types (NP, AP, NS, EOP)—to deeply hydrate and reinforce your skin barrier. Micro-liposome technology delivers 24-hour moisture while a weightless milk essence",364.65
anua-heartleaf-succinic-moisture-cleansing-foam,ANUA Heartleaf Succinic Moisture Cleansing Foam,"<p><strong>The Skin Boutique Curates: ANUA Heartleaf Succinic Moisture Cleansing Foam</strong></p>
<p>A delicate foam cleanser for dehydrated skin that removes dead skin cells and excess oil.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ANUA,Foam Cleanser,"kbeauty, ANUA, Foam Cleanser",TRUE,KY-10031-0,165.32,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Product_Images_9.png?v=1759204966,ANUA - ANUA Heartleaf Succinic Moisture Cleansing Foam,ANUA Heartleaf Succinic Moisture Cleansing Foam | The Skin Boutique,The Skin Boutique Curates: ANUA Heartleaf Succinic Moisture Cleansing Foam A delicate foam cleanser for dehydrated skin that removes dead skin cells and excess oil. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,85.80
anua-heartleaf-succinic-moisture-cleansing-foam,,,,,,,KY-10031-1,454.63,,TRUE,TRUE,100,deny,,,,,
tirtir-ceramic-cream-50ml,TIRTIR Ceramic Cream (50ml),"<p><strong>The Skin Boutique Curates: TIRTIR Ceramic Cream (50ml)</strong></p>
<p>A fast-absorbing, luxurious moisturizer that delivers intense hydration and reinforces the skin's protective barrier.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",TIRTIR,Cream,"kbeauty, TIRTIR, Cream",TRUE,KY-10032,1157.23,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/TIRTIR_Ceramic_Cream_50ml.png?v=1775057201,TIRTIR - TIRTIR Ceramic Cream (50ml),TIRTIR Ceramic Cream (50ml) | The Skin Boutique,"The Skin Boutique Curates: TIRTIR Ceramic Cream (50ml) A fast-absorbing, luxurious moisturizer that delivers intense hydration and reinforces the skin's protective barrier. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",600.60
tirtir-pure-vitamin-c24-serum-30ml,TIRTIR Pure Vitamin C24 Serum (30ml),"<p><strong>The Skin Boutique Curates: TIRTIR Pure Vitamin C24 Serum (30ml)</strong></p>
<p>A powerhouse vitamin C serum that rejuvenates and brightens the complexion.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",TIRTIR,Serum,"kbeauty, TIRTIR, Serum",TRUE,KY-10033,1033.24,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/TIRTIRPureVitaminC24_Serum.png?v=1774645366,TIRTIR - TIRTIR Pure Vitamin C24 Serum (30ml),TIRTIR Pure Vitamin C24 Serum (30ml) | The Skin Boutique,The Skin Boutique Curates: TIRTIR Pure Vitamin C24 Serum (30ml) A powerhouse vitamin C serum that rejuvenates and brightens the complexion. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,536.25
tirtir-mask-fit-red-foundation-30ml,TIRTIR Mask Fit Red Foundation (30ml),"<p><strong>The Skin Boutique Curates: TIRTIR Mask Fit Red Foundation (30ml)</strong></p>
<p>TIRTIR Mask Fit Red Foundation provides a smooth, long-lasting tone and comfortable coverage throughout the day. The light but rich formula effectively evens out the complexion, hides imperfections and gives the skin a well-groomed, natural look without the effect of a mask. The product is well distributed, does not emphasize the skin texture and is suitable for daily makeup. The range is presented in several shades, which allows you to choose the best option for any skin tone.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",TIRTIR,Liquid Foundation,"kbeauty, TIRTIR, Liquid Foundation",TRUE,KY-10034-0,1115.90,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/8800288642471-gigapixel-standard-scale-2_00x_85a454af-23fb-48f0-b749-62a0083997f1.png?v=1774970462,TIRTIR - TIRTIR Mask Fit Red Foundation (30ml),TIRTIR Mask Fit Red Foundation (30ml) | The Skin Boutique,"The Skin Boutique Curates: TIRTIR Mask Fit Red Foundation (30ml) TIRTIR Mask Fit Red Foundation provides a smooth, long-lasting tone and comfortable coverage throughout the day. The light but rich formula effectively evens out the complexion, hides imperfections and gives the skin a well-groomed, natural look without t",579.15
tirtir-mask-fit-red-foundation-30ml,,,,,,,KY-10034-1,1115.90,,TRUE,TRUE,100,deny,,,,,
tirtir-mask-fit-red-foundation-30ml,,,,,,,KY-10034-2,1115.90,,TRUE,TRUE,100,deny,,,,,
tirtir-mask-fit-red-foundation-30ml,,,,,,,KY-10034-3,1115.90,,TRUE,TRUE,100,deny,,,,,
tirtir-mask-fit-red-foundation-30ml,,,,,,,KY-10034-4,1115.90,,TRUE,TRUE,100,deny,,,,,
tirtir-mask-fit-red-foundation-30ml,,,,,,,KY-10034-5,1115.90,,TRUE,TRUE,100,deny,,,,,
tirtir-mask-fit-red-foundation-30ml,,,,,,,KY-10034-6,1115.90,,TRUE,TRUE,100,deny,,,,,
tirtir-mask-fit-red-foundation-30ml,,,,,,,KY-10034-7,1115.90,,TRUE,TRUE,100,deny,,,,,
lululun-premium-sakura-face-mask,LULULUN Premium Sakura Face Mask,"<p><strong>The Skin Boutique Curates: LULULUN Premium Sakura Face Mask</strong></p>
<p>LULULUN Premium Sakura Face Mask features a delicate cherry blossom scent that evokes the arrival of spring while soothing skin that is prone to seasonal fluctuations. It has been renewed with a luxurious formulation containing two types of cherry blossom–derived ingredients: Somei Yoshino leaf extract and Satozakura flower extract . Enjoy the gentle, comforting scent of cherry blossoms while achieving healthy, resilient skin that can withstand seasonal changes.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Lululun,Sheet Masks,"kbeauty, Lululun, Sheet Masks",TRUE,KY-10035-0,206.65,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Lululun-Pack-Face-Mask-Face-Pack-Premium-Sakura-Sakura-Scent-7-Sheets-X-5-Bags-4580794011674-0.png?v=1774990133,Lululun - LULULUN Premium Sakura Face Mask,LULULUN Premium Sakura Face Mask | The Skin Boutique,The Skin Boutique Curates: LULULUN Premium Sakura Face Mask LULULUN Premium Sakura Face Mask features a delicate cherry blossom scent that evokes the arrival of spring while soothing skin that is prone to seasonal fluctuations. It has been renewed with a luxurious formulation containing two types of cherry blossom–deri,107.25
